,cik_str,ticker
7625,1026214,FMCCI
7626,886982,GS-PC
7627,100826,UEPEP
7628,100826,UEPEO
7629,813828,PARAA
7630,1884082,PSNYW
7631,314590,SASOF
7632,899689,VNORP
7633,1442653,ROHCF
7634,1562401,AMH-PH
7635,34903,FRT-PC
7636,1736541,NIOIF
7637,1026214,FMCKI
7638,1600520,OSCUF
7639,899689,VNO-PL
7640,1562401,AMH-PG
7641,100826,UEPCP
7642,899689,VNO-PM
7643,1294591,RKUNF
7644,1527469,ATH-PA
7645,100826,UEPEM
7646,100826,UEPEN
7647,1535929,VOYA-PB
7648,1723690,BLBLF
7649,1438569,GIFLF
7650,1489079,PADEF
7651,1438569,GIFOF
7652,1710864,MSUXF
7653,1289688,JCYCF
7654,1481045,DSECF
7655,811156,CMSA
7656,913144,RNR-PF
7657,879101,KIM-PM
7658,1792045,THNPY
7659,1534043,FUPBY
7660,1446596,FANUF
7661,879101,KIM-PL
7662,1157557,CIG-C
7663,1040971,SLG-PI
7664,1581285,BCUCF
7665,1447126,KAKKF
7666,1567683,CWEN-A
7667,1534043,FUPEF
7668,1004980,PCG-PA
7669,1438569,GIKLY
7670,1156831,QBCRF
7671,1403528,OAK-PB
7672,1156831,QBCAF
7673,5513,UNMA
7674,1370418,SLFPF
7675,1004980,PCG-PB
7676,18349,SNV-PD
7677,763901,BPOPO
7678,1593538,JSM
7679,1023514,HGMCF
7680,2068427,ZLDPF
7681,78150,PHTCF
7682,2006911,HOYFF
7683,1004980,PCG-PE
7684,1581760,LIFX
7685,1045450,EPR-PG
7686,1695519,ATGFF
7687,1469395,PPENF
7688,1685040,BHFAL
7689,1004980,PCG-PD
7690,1004980,PCG-PC
7691,794685,GAB-PG
7692,310522,FNMFN
7693,1110452,AFRAF
7694,1004980,PCG-PH
7695,1437774,BZZUF
7696,1792627,TKAYF
7697,1559444,FURCF
7698,1786909,SBYSF
7699,1004980,PCG-PG
7700,1378239,GAERF
7701,1214816,AXS-PE
7702,936340,DTW
7703,72333,JWN
7704,1546354,DFRYF
7705,1004980,PCG-PI
7706,1126956,SR-PA
7707,1032033,SLMBP
7708,1012019,RUSHB
7709,1571283,REXR-PB
7710,1049724,DLAKF
7711,1792045,THNPF
7712,925261,AKO-B
7713,78814,PBI-PB
7714,1465740,TWO-PC
7715,720672,SF-PB
7716,1015328,WTFCM
7717,1792627,JTKWY
7718,1409493,CIM-PB
7719,1409493,CIM-PD
7720,1570585,LBTYK
7721,1829948,CIXXF
7722,1685040,BHFAP
7723,1409493,CIM-PC
7724,67887,MOG-B
7725,1363829,ESGRP
7726,932470,TCMFF
7727,1437470,MYTHF
7728,714310,VLYPP
7729,1465740,TWO-PB
7730,908732,SPTJF
7731,1465740,TWO-PA
7732,11544,WRB-PE
7733,801337,WBS-PF
7734,1336917,UA
7735,1363829,ESGRO
7736,714310,VLYPO
7737,1511337,RLJ-PA
7738,1474098,PEB-PF
7739,1474098,PEB-PE
7740,43920,GEF-B
7741,1409493,CIM-PA
7742,1055160,MFA-PB
7743,1592438,ROYMF
7744,1455633,PEGRF
7745,99614,TY-P
7746,1012139,GNGYF
7747,7789,ASB-PE
7748,1958140,BATRK
7749,1545057,PTXAF
7750,1648257,HMDCF
7751,1026214,FMCCG
7752,310522,FNMAM
7753,92108,SOCGP
7754,18654,AILLI
7755,357294,HOVNP
7756,1618563,NSA-PA
7757,1958140,BATRB
7758,107815,WELPP
7759,1660734,TRTN-PA
7760,18654,AILLM
7761,18654,AILLN
7762,1448611,CDGLF
7763,310522,FNMAN
7764,98677,TROLB
7765,18654,AILIM
7766,1026214,FMCCJ
7767,310522,FNMAI
7768,1628063,SRG-PA
7769,1543726,NHNKF
7770,1770561,CODQL
7771,18654,AILLO
7772,887733,CENTA
7773,910108,LXP-PC
7774,1683252,TKCM
7775,310522,FNMAT
7776,18654,AILIN
7777,310522,FNMAK
7778,2035057,IFCNF
7779,845877,AGM-A
7780,310522,FNMAL
7781,1437071,IVR-PC
7782,1421876,GLPGF
7783,310522,FNMFM
7784,1474558,KATX
7785,18654,AILLP
7786,107140,WLYB
7787,310522,FNMAO
7788,310522,FNMAG
7789,310522,FNMFO
7790,1642365,ALTB
7791,1267395,AHL-PE
7792,1260729,GDV-PH
7793,1553079,FISK
7794,912892,GRPFF
7795,1412558,EVOTF
7796,1993344,AAUCD
7797,1504461,NGL-PC
7798,907254,BFS-PD
7799,1504461,NGL-PB
7800,1026214,FMCCL
7801,1993344,AAUCF
7802,1553079,OGCP
7803,1026214,FMCKL
7804,1464423,PMT-PA
7805,1526113,GNL-PA
7806,1464423,PMT-PB
7807,1712184,LILAB
7808,1585389,STSFF
7809,794685,GAB-PH
7810,1280784,HCXY
7811,1412100,MHLA
7812,1026214,FMCCS
7813,1026214,FMCCO
7814,1888274,DEFTF
7815,1345126,CODI-PB
7816,1267395,AHL-PD
7817,1273685,NYMTN
7818,1026214,FMCKN
7819,8063,ATROB
7820,1026214,FREJN
7821,1503154,CMGMF
7822,1026214,FMCCN
7823,1598655,GLOP-PB
7824,1026214,FMCKO
7825,1026214,FMCKJ
7826,1598655,GLOP-PC
7827,1026214,FMCKM
7828,1026214,FREGP
7829,1598655,GLOP-PA
7830,1026214,FMCCH
7831,1026214,FMCCK
7832,719413,HL-PB
7833,1026214,FMCCP
7834,1026214,FMCCM
7835,1569187,AHH-PA
7836,1712184,LILAK
7837,1026214,FMCKP
7838,1728205,PLLTL
7839,1897463,GRAF-UN
7840,1482430,KBSR
7841,729580,BELFB
7842,1497645,INN-PE
7843,1677576,IIPR-PA
7844,40417,GAM-PB
7845,1726173,BH
7846,43196,GTN-A
7847,1452857,SPLP
7848,1345099,MEOBF
7849,1291733,GOLLQ
7850,1023512,DRDGF
7851,55135,KELYB
7852,800457,DGICB
7853,1503584,CMRE-PB
7854,845877,AGM-PD
7855,1503584,CMRE-PC
7856,1503584,CMRE-PD
7857,1345126,CODI-PA
7858,1561032,HLTC
7859,216085,HVT-A
7860,357294,HOVVB
7861,921671,GGT-PE
7862,1060349,GAMI
7863,1313510,GGN-PB
7864,863110,ARTNB
7865,1505065,BRSYF
7866,1514281,MITT-PA
7867,752642,UMH-PD
7868,1604174,ECCX
7869,1488813,CUBI-PE
7870,1488813,CUBI-PF
7871,1514281,MITT-PB
7872,1214935,NCV-PA
7873,1587987,NEWTI
7874,1782999,PTCHF
7875,1495222,OXLCO
7876,25475,CRD-B
7877,353184,AIRTP
7878,885275,WBHC
7879,1533615,GMRE-PA
7880,1495240,LANDM
7881,88948,SENEB
7882,1556898,THPTF
7883,1593222,CIO-PA
7884,1321741,GAINL
7885,1762303,AVHHL
7886,1762506,VSOGF
7887,1271554,ERLFF
7888,1815620,CKDXF
7889,23426,CNTHP
7890,1080720,GUT-PC
7891,1400891,IHRTB
7892,23426,CNLPL
7893,1227857,NCZ-PA
7894,1799191,DFPH
7895,1318885,DSX-PB
7896,23426,CNTHO
7897,1506184,PRRUF
7898,1571776,CHMI-PB
7899,46207,HAWLN
7900,1574085,BHR-PD
7901,23426,CNTHN
7902,1479615,SLNCF
7903,46207,HAWEN
7904,1574085,BHR-PB
7905,1232582,AHT-PD
7906,23426,CNLHO
7907,2033515,TOPW
7908,1944885,APLMW
7909,1805087,CPSR
7910,23426,CNLHP
7911,1232582,AHT-PG
7912,1243429,ARCXF
7913,23426,CNLTP
7914,23426,CNLTL
7915,1598599,IPHYF
7916,23426,CNPWM
7917,1232582,AHT-PI
7918,1653558,PRTHU
7919,1571776,CHMI-PA
7920,23426,CNPWP
7921,1962918,SLRN
7922,1495240,LANDP
7923,23426,CNLPM
7924,1641601,RVRF
7925,23426,CNLTN
7926,1232582,AHT-PF
7927,1232582,AHT-PH
7928,922358,FGPRB
7929,71508,ENO
7930,1467808,CORBF
7931,1896084,GSCCF
7932,23426,CNLHN
7933,1859795,NVNXF
7934,1756594,IVEVF
7935,1839998,AONC
7936,1434754,SB-PD
7937,1434754,SB-PC
7938,1072725,GDRZF
7939,1347123,EBRCZ
7940,1882839,WONDF
7941,1672619,IMRA
7942,1578453,DLNG-PA
7943,1586454,PMHG
7944,1850453,MOYFF
7945,1946573,KDLY
7946,761648,CDR-PC
7947,761648,CDR-PB
7948,1814974,BBXIB
7949,1926599,TDACU
7950,1412100,MHLD
7951,793040,ECF-PA
7952,716634,RDIB
7953,1705012,FATBB
7954,1301236,SOHOO
7955,9521,BCV-PA
7956,1494650,OPTN
7957,1589150,RGBPP
7958,1282957,GLU-PB
7959,1166272,GNTLF
7960,1799332,GAN
7961,1854078,RLFTF
7962,1672886,ZHYBF
7963,1855743,ARRKF
7964,1430725,GSL-PB
7965,1668340,BCTF
7966,1007273,BKSC
7967,1578453,DLNG-PB
7968,2024668,SBBCF
7969,1004530,MPVDF
7970,1301236,SOHOB
7971,1301236,SOHON
7972,1975222,SSHT
7973,1845799,CULL
7974,1861233,ILLMF
7975,832370,EAXR
7976,1101026,ZIVO
7977,1850398,TCBC
7978,202947,CPTP
7979,1946216,SYT
7980,1515114,GWIN
7981,1501078,OFED
7982,1087456,UBOH
7983,1807983,MDNAF
7984,1393044,MTMV
7985,1787384,FFBW
7986,942149,OCGSF
7987,1389207,GFASY
7988,1715433,LCHD
7989,1847360,BCOW
7990,1705259,SMTSF
7991,1814974,BBXIA
7992,1445654,NZEOF
7993,1075706,CIZN
7994,1936255,FORL
7995,1496454,CHTH
7996,1041657,UONEK
7997,1734875,MSVB
7998,943034,AATC
7999,1362898,AVLNF
8000,1463833,IDWM
8001,1738699,WSKEF
8002,1429260,FBIOP
8003,1823365,GBNY
8004,1639068,HBUV
8005,1723059,BIOE
8006,1854078,RLFTY
8007,1175483,DSHK
8008,1050606,SALM
8009,1800373,GWLL
8010,1908984,ENDI
8011,1365388,HSTI
8012,1891512,XTXXF
8013,1962911,INFT
8014,1841675,ARBKF
8015,838875,WVVIP
8016,716006,YELLQ
8017,1302084,NSRCF
8018,1263011,EXNRF
8019,1568628,BQST
8020,827871,EGRX
8021,1733257,FNCH
8022,822411,IMUC
8023,733337,PWCO
8024,1013706,WHLM
8025,1042046,AFGC
8026,1158399,BRCNF
8027,86115,SFES
8028,1470129,CATG
8029,1130166,CYCCP
8030,1527541,WHLRD
8031,806517,PMDI
8032,727346,GBCS
8033,1919847,SFWJ
8034,1949766,ODDAF
8035,1840102,SPTY
8036,1896511,ZKGCF
8037,1131343,PRNAF
8038,1645155,WBSR
8039,319016,FZMD
8040,1376986,TVE
8041,1827855,MCLE
8042,846546,BNSOF
8043,1376986,TVC
8044,1400271,CUBT
8045,1556801,MYCB
8046,1640251,WINSF
8047,1816554,EVTK
8048,1377167,FGCO
8049,1763925,CJAX
8050,1777765,VQSSF
8051,1092570,FULO
8052,1737270,NEXCF
8053,1301713,SHVLF
8054,1551206,HGLD
8055,1468978,SITS
8056,891417,NMGX
8057,926844,FBDS
8058,922521,FALC
8059,1545224,SILEF
8060,1723517,UCASU
8061,1854233,EGLXF
8062,1588014,ADMQ
8063,1397795,BRRN
8064,1565228,VISL
8065,924095,MVCO
8066,1895251,SGTM
8067,1420108,GLUC
8068,1128252,SIPN
8069,1908054,JETR
8070,1700849,VADP
8071,1605057,VMNT
8072,1654672,PNPL
8073,1408146,SCYYF
8074,1358099,UCIX
8075,1730869,EBZT
8076,1771755,SWISF
8077,2000640,DMN
8078,1828811,LICYF
8079,1346346,CMOT
8080,1964630,VSTE
8081,1281984,WDLF
8082,1815849,ATIP
8083,1815632,TGCB
8084,1410172,RBCN
8085,1477009,CANN
8086,1868079,PMEDF
8087,1103090,RSCF
8088,1357671,CRTD
8089,724742,TPHS
8090,945828,AMTY
8091,1828098,MTTCF
8092,1608390,AFMD
8093,1776048,AMMX
8094,1458631,HALB
8095,1104023,GEMZ
8096,1514946,AXIM
8097,1205922,VCNX
8098,900475,SMKG
8099,1041633,FTRS
8100,1435064,CETXP
8101,1014052,DTGI
8102,1313938,SNNC
8103,1144392,MGON
8104,1629632,EGTYF
8105,1098009,AAGH
8106,841533,SRMX
8107,1509957,CANB
8108,1584618,ACRL
8109,1597892,JRSS
8110,1402371,ELRA
8111,1205181,GPFT
8112,1094084,TKOI
8113,1495584,SVVC
8114,1096759,SNWR
8115,1850838,OMGAQ
8116,1804469,GRDAF
8117,1575295,ALID
8118,1642178,AGNPF
8119,1435617,PWDY
8120,1386049,BYOC
8121,1953588,PAANF
8122,1539680,HMMR
8123,1384365,RDAR
8124,1002771,IGPK
8125,1527541,WHLRP
8126,1000683,BDRL
8127,1452011,TNBI
8128,1955104,ZAPP
8129,1639142,AETHF
8130,1898643,MOBBW
8131,1580262,RTON
8132,1376804,VNUE
8133,1000298,IMPM
8134,1444403,CGAC
8135,1510524,GYST
8136,1802546,KGKG
8137,1528188,WNFT
8138,1552189,PLSH
8139,1407973,SONX
8140,1001601,MGTI
8141,1556263,SYRS
8142,1973160,GMZP
8143,1463208,TLSS
8144,1162283,MGHL
8145,1653606,EHVVF
8146,752294,ELST
8147,1498372,IWAL
8148,1346655,CMGO
8149,1419051,TSOI
8150,1633273,TLIF
8151,1451448,GMBL
8152,1458023,FKST
8153,1117228,MMMW
8154,1098482,INNI
8155,1620179,XELA
8156,1946585,TKMO
8157,1435181,PHBI
8158,1413488,CBGL
8159,1343465,SNPW
8160,1522860,AFIB
8161,1983389,GYGC
8162,1421636,CBNT
8163,1512886,NTRR
8164,1553264,APSI
8165,1527383,BKGM
8166,1610682,USDP
8167,925660,FLXT
8168,1874138,SHGI
8169,1528172,ENDV
8170,1613895,BMXC
8171,946112,CDSG
8172,1317880,PLPL
8173,1652958,EDGM
8174,1584831,OXBRW
8175,1461708,GSPI
8176,1608092,KITL
8177,884380,KEGS
8178,1008654,TUPBQ
8179,1486452,MASN
8180,1791929,DPUI
8181,1861522,PIKM
8182,1144169,ECOX
8183,1569340,CLCS
8184,1715032,WTII
8185,897078,KOAN
8186,1795851,FAVO
8187,1837774,GIPL
8188,1394638,DWAY
8189,1575659,RTSL
8190,1681556,GXXM
8191,1490873,ESSI
8192,1823635,ECXJ
8193,1532595,SINC
8194,1434740,RNGC
8195,1487198,ASPU
8196,1989464,NXGB
8197,1765826,BZRD
8198,1532390,WTER
8199,1851860,SMFL
8200,70858,BAC-PL
8201,70858,BAC-PM
8202,70858,MER-PK
8203,70858,BAC-PN
8204,70858,BAC-PO
8205,70858,BAC-PP
8206,70858,BAC-PQ
8207,70858,BAC-PS
8208,70858,BACRP
8209,1520504,CTTRF
8210,2052547,EGHAU
8211,1474098,PEB-PG
8212,1474098,PEB-PH
8213,1810560,REVBW
8214,1910975,RPDL
8215,1816581,OUSTZ
8216,1816581,OUSTW
8217,2013807,FOXXW
8218,1992243,TE-WT
8219,1926599,TDACW
8220,1722556,BGFR
8221,921671,GGT-PG
8222,1870144,CDIOW
8223,1606268,VIASP
8224,1901799,BTMWW
8225,1482541,CEADW
8226,1805077,EOSEW
8227,1828972,BZFDW
8228,1336364,GIGGF
8229,1127248,EMICF
8230,1127248,EMRPF
8231,1127248,EMRJF
8232,1034957,CRESW
8233,1830188,UHGWW
8234,1818644,LIDRW
8235,1693577,MNSBP
8236,1934945,TBMCR
8237,2044635,GSHRU
8238,2044635,GSHRW
8239,1633336,FCRX
8240,1889450,FTIIU
8241,1889450,FTIIW
8242,2057043,WENNU
8243,1630805,BWNB
8244,1630805,BW-PA
8245,1630805,BWSN
8246,1649009,SYTAW
8247,1131312,ZNOGW
8248,929008,WCC-PA
8249,1546066,PPLOF
8250,1546066,PMBPF
8251,1546066,PMMBF
8252,1546066,PPLAF
8253,1546066,PBNAF
8254,66570,MNESP
8255,1918661,ESHAR
8256,2003750,MGSD
8257,1729637,KARX
8258,1848756,PHYWF
8259,1503290,ACP-PA
8260,1705012,FATBP
8261,1705012,FATBW
8262,1492448,MAJI
8263,879101,KIM-PN
8264,1811063,NUVB-WT
8265,1556593,RITM-PA
8266,1556593,RITM-PB
8267,1556593,RITM-PC
8268,1556593,RITM-PD
8269,1966287,GFRWF
8270,1341317,BWBBP
8271,1826011,BNZIW
8272,1618563,NSA-PB
8273,1835654,INVZW
8274,1843656,RMCOW
8275,2036973,UYSCR
8276,2036973,UYSCU
8277,712534,FRMEP
8278,1834974,LEVWQ
8279,1834974,LEGWQ
8280,886744,GERNW
8281,1946021,HSPOR
8282,1946021,HSPOU
8283,1946021,HSPOW
8284,1690536,FSREI
8285,1690536,FSREM
8286,1467631,XCAPX
8287,1783036,NLSPW
8288,1935418,FMSTW
8289,1287032,PSEC-PA
8290,1937891,ATMVR
8291,1937891,ATMVU
8292,1855474,AIRJW
8293,1853816,DRMAW
8294,1804469,GFAIW
8295,846617,DCOMP
8296,846617,DCOMG
8297,1518461,AMPGW
8298,1844505,QTIWW
8299,1497645,INN-PF
8300,1661053,NVNBW
8301,1628040,RCIAX
8302,1876581,IMPPP
8303,1099219,MET-PF
8304,1892747,VMCWF
8305,1892747,VMCUF
8306,1476045,CLDT-PA
8307,1828937,FOACW
8308,1880661,TPGXL
8309,1026214,FREJP
8310,845877,AGM-PE
8311,845877,AGM-PF
8312,845877,AGM-PG
8313,1753712,LARAX
8314,2028935,FACTW
8315,2028935,FACTU
8316,1965052,MGTEW
8317,1844981,FAASW
8318,1733861,RTEZ
8319,1026214,FMCKK
8320,862831,FIISO
8321,1553788,SBEV-WT
8322,1846416,HVIIU
8323,1846416,HVIIR
8324,1777921,AVPTW
8325,862831,FIISP
8326,2006291,CCIXU
8327,2006291,CCIXW
8328,2028293,RAINW
8329,1938338,GLTK
8330,1831868,ICUCW
8331,1941536,BAERW
8332,1845097,AMBP-WT
8333,1534254,CICB
8334,1066764,BESS
8335,2030663,SZZLU
8336,2030663,SZZLR
8337,1840502,TBLAW
8338,1628171,RVMDW
8339,1897463,GRAF-WT
8340,1673481,LTRYW
8341,1899830,PERF-WT
8342,1514281,MITT-PC
8343,1514281,MITN
8344,1514281,MITP
8345,1946563,SXTPW
8346,913144,RNR-PG
8347,1989788,GAFC
8348,1837493,IINNW
8349,1789029,AEVAW
8350,1601712,SYF-PA
8351,1601712,SYF-PB
8352,1802450,MSPRW
8353,1802450,MSPRZ
8354,1833498,MDAIW
8355,1718224,BTBDW
8356,1871321,DRTSW
8357,1163739,NBRWF
8358,1887912,WLSS
8359,1712762,BIAFW
8360,1419951,DTSTW
8361,1866001,JVSAR
8362,1866001,JVSAU
8363,1627606,DTEAF
8364,1854149,ANSCU
8365,1854149,ANSCW
8366,1870404,CEROW
8367,2031561,ALDFU
8368,2031561,ALDFW
8369,769594,NPPXF
8370,1967478,CAPTW
8371,1499275,SANPD
8372,1544206,CGBDL
8373,2021938,SNNRF
8374,2021938,SNRBY
8375,1765651,PSPX
8376,1776909,CURIW
8377,1814287,ABLLL
8378,1814287,ABLLW
8379,1792849,HPKEW
8380,736772,CCNEP
8381,1512228,NIOBW
8382,1819794,HTOOW
8383,1022321,GELPP
8384,1718405,HYMCL
8385,1718405,HYMCW
8386,316709,SCHW-PJ
8387,1964504,CLGDF
8388,886128,FCELB
8389,1880431,VHAIW
8390,1880431,VHABW
8391,1819142,SES-WT
8392,1474558,KATXD
8393,1809750,EDBLW
8394,1848739,GDEVW
8395,1800347,ETWOW
8396,1850059,FSHPR
8397,1850059,FSHPU
8398,1050446,STRF
8399,1050446,STRK
8400,1645590,HPE-PC
8401,1865782,BTSGU
8402,1921158,FUFUW
8403,1595761,WEIBF
8404,1855612,GRABW
8405,1397183,IVDAW
8406,1882464,MSSUF
8407,1882464,MSSWF
8408,1882464,MSSRF
8409,1885849,TFLM
8410,1645873,MDV-PA
8411,1259429,OXSQG
8412,1259429,OXSQZ
8413,1175483,DSHKN
8414,1175483,DSHKO
8415,1175483,DSHKP
8416,1812727,RELIW
8417,1332551,ACR-PC
8418,1332551,ACR-PD
8419,718940,BCAEF
8420,2049662,CGCTU
8421,1932737,NWTNW
8422,718940,BCEFF
8423,718940,BCEPF
8424,718940,BCEXF
8425,718940,BCENF
8426,718940,BCEIF
8427,718940,BCPPF
8428,1488813,CUBB
8429,1676047,NTRBW
8430,1842566,AISPW
8431,947263,TDOMF
8432,947263,TDBKF
8433,947263,TDBCP
8434,1949864,MGNC
8435,1464423,PMT-PC
8436,1464423,PMTU
8437,1464423,PMTV
8438,1848334,OKMN
8439,314489,BUSEL
8440,1820875,CXAIW
8441,1906364,FGMCU
8442,1906364,FGMCR
8443,1889539,CRBD
8444,1907730,YOTAR
8445,1907730,YOTAU
8446,1907730,YOTAW
8447,1995413,CLBR-UN
8448,1995413,CLBR-WT
8449,1924064,RLNDF
8450,2007191,TLPPF
8451,1903145,GRRRW
8452,314808,VAL-WT
8453,1831096,GEGGL
8454,17313,CSWCZ
8455,1490349,PFXNZ
8456,1905660,HUBCW
8457,1905660,HUBCZ
8458,1872812,TCBWF
8459,911421,PREJF
8460,1769624,ILLRW
8461,947484,ACGLN
8462,1621434,BSMLP
8463,2012807,RFAIU
8464,2012807,RFAIR
8465,1867102,EVTWF
8466,36104,USB-PQ
8467,36104,USB-PR
8468,36104,USB-PS
8469,1108329,PTCCY
8470,1840780,LOCLW
8471,857855,UCB-PI
8472,1875547,LCFYW
8473,1879248,ADSEW
8474,931755,XXAAU
8475,1882198,ATEKU
8476,1882198,ATEKW
8477,59558,LNC-PD
8478,1903392,CLRRF
8479,1691421,LMND-WT
8480,1355096,QVCGP
8481,1355096,QVCGB
8482,1852353,DC-WT
8483,1400891,IHETW
8484,1853070,SOARW
8485,1844971,GREEL
8486,1055160,MFA-PC
8487,1055160,MFAN
8488,1055160,MFAO
8489,1941189,TANAF
8490,2029023,GSRTU
8491,2029023,GSRTR
8492,1865506,ZEOWW
8493,1014763,AIMDW
8494,1823652,EVEX-WT
8495,1871983,ANGHW
8496,1004980,PCG-PX
8497,2035644,RANGR
8498,2035644,RANGU
8499,1852889,IVAUF
8500,1852889,IVAWF
8501,1785592,LFLYW
8502,1838163,BNAIW
8503,1042046,AFGD
8504,1042046,AFGE
8505,1517767,CCIA
8506,1660734,TRTN-PD
8507,1660734,TRTN-PE
8508,1660734,TRTN-PF
8509,1042046,AFGB
8510,1332174,ISMCF
8511,1660734,TRTN-PB
8512,1660734,TRTN-PC
8513,1840317,VEEAW
8514,1022899,PTIXW
8515,827054,MCHPP
8516,1331421,HLLKD
8517,1512922,PETVW
8518,2048951,LOKVW
8519,2048951,LOKVU
8520,1988776,MRNOW
8521,1872964,MTEKW
8522,1937987,FBYDW
8523,1571283,REXR-PC
8524,2014254,FSTWF
8525,2023730,GIGGU
8526,2023730,GIGGW
8527,1849820,KITTW
8528,1826889,BODYW
8529,1610820,BCTXW
8530,1610820,BCTXZ
8531,1883788,DHAIW
8532,1857855,FNVWF
8533,896493,GPUS-PD
8534,2002038,LEGT-UN
8535,2002038,LEGT-WT
8536,1254699,QVCC
8537,946486,WINTW
8538,1913577,DNQWF
8539,1913577,DNQUF
8540,1561032,NHPBP
8541,19617,JPM-PJ
8542,19617,JPM-PK
8543,19617,JPM-PL
8544,19617,JPM-PM
8545,19617,VYLD
8546,19617,AMJB
8547,1506307,EP-PC
8548,1345126,CODI-PC
8549,1885680,RAJAF
8550,1114446,AMUB
8551,1114446,BDCX
8552,1114446,BDCZ
8553,1114446,CEFD
8554,1114446,USML
8555,1114446,UBGZF
8556,1114446,UCIB
8557,1114446,MVRL
8558,1114446,PFFL
8559,1114446,QULL
8560,1114446,SCDL
8561,1114446,SMHB
8562,1114446,IWML
8563,1114446,MLPB
8564,1114446,MLPR
8565,1114446,MTUL
8566,1114446,HDLB
8567,1114446,IFED
8568,1114446,IWDL
8569,1114446,IWFL
8570,2012318,IPCXU
8571,1703644,GPMT-PA
8572,1819796,GCMGW
8573,1903464,AIMTF
8574,1903464,AIMWF
8575,1969475,BAYAU
8576,1969475,BAYAR
8577,1869601,EMCGR
8578,1869601,EMCGU
8579,1869601,EMCGW
8580,2047497,RAC-UN
8581,2047497,RAC-WT
8582,1061219,EPDU
8583,1663712,NRSAX
8584,1907223,KLTOW
8585,1779128,BLDEW
8586,1799191,TOIIW
8587,1841761,GROVW
8588,1848731,GHBWF
8589,1604174,ECCC
8590,1604174,ECC-PD
8591,1604174,ECCF
8592,1604174,ECCU
8593,1604174,ECCV
8594,1604174,ECCW
8595,862651,INVUP
8596,915191,FAXRF
8597,2039058,JACS-UN
8598,2039058,JACS-RI
8599,2028699,DYNXW
8600,2028699,DYNXU
8601,1554625,PRIF-PD
8602,1554625,PRIF-PF
8603,1554625,PRIF-PI
8604,1554625,PRIF-PJ
8605,1554625,PRIF-PK
8606,1554625,PRIF-PL
8607,1682220,SACH-PA
8608,1682220,SCCC
8609,1682220,SCCD
8610,1682220,SCCE
8611,1682220,SCCF
8612,1682220,SCCG
8613,1851959,CNDAW
8614,1851959,CNDAU
8615,2033122,TACOU
8616,1143513,GLADZ
8617,1956648,NOEMW
8618,1956648,NOEMU
8619,1956648,NOEMR
8620,1735964,CCLFX
8621,1930021,HOVRW
8622,1015328,WTFCP
8623,1015328,WTFCN
8624,1802457,ORGNW
8625,1997652,TBNRL
8626,883569,FOSLL
8627,1902314,MPTI-WT
8628,1979005,AFJKR
8629,1979005,AFJKU
8630,1844862,SLDPW
8631,88948,SENEM
8632,88948,SENEL
8633,1145255,HNNAZ
8634,1901203,IROHU
8635,1901203,IROHR
8636,1901203,IROHW
8637,1690012,ICRP
8638,1678124,CADCX
8639,1466026,MSBIP
8640,1273685,NYMTZ
8641,1947244,USGOW
8642,1086888,MNLCF
8643,1086888,MNQFF
8644,1086888,MNUFF
8645,1273685,NYMTL
8646,1273685,NYMTM
8647,1273685,NYMTI
8648,1273685,NYMTG
8649,1562528,FBRT-PE
8650,1786108,TRINZ
8651,2049248,LCCCU
8652,1786108,TRINI
8653,1866501,WBXWF
8654,1953984,BCGWW
8655,1915328,ISRLU
8656,1915328,ISRLW
8657,1953530,OCSAW
8658,1793497,UVIX
8659,1985554,LDXC
8660,1603016,HMLPF
8661,1479247,CPER
8662,1835856,BETRW
8663,1885461,SUACU
8664,1885461,SUACW
8665,1501729,FSEN
8666,1898416,ALVOW
8667,1845437,NPWR-WT
8668,312070,ATMP
8669,312070,BWVTF
8670,312070,COWTF
8671,312070,DJP
8672,312070,GBUG
8673,312070,VXZ
8674,312070,TAPR
8675,312070,VXX
8676,312070,GRN
8677,312070,JJCTF
8678,312070,JJETF
8679,312070,JJGTF
8680,312070,PGMFF
8681,1936258,NAMSW
8682,310522,FNMAP
8683,1486159,WLLBW
8684,1947861,NMHIW
8685,1806524,LGHLW
8686,1804176,BFLY-WT
8687,750004,LAWIL
8688,1866364,BULLZ
8689,1866364,BULLW
8690,2016221,MACIW
8691,2016221,MACIU
8692,2020987,YHNAR
8693,2020987,YHNAU
8694,1852536,ITOR
8695,1815846,MSOGF
8696,1800392,VENAF
8697,1846235,IMAQR
8698,1846235,IMAQU
8699,1846235,IMAQW
8700,1893219,ABPWW
8701,1794846,ATCOL
8702,1794846,ATCO-PD
8703,1794846,ATCO-PH
8704,1946399,LSBPW
8705,1964021,NCNWF
8706,1964979,ALUR-WT
8707,1723701,PMFAX
8708,1408534,FGBIP
8709,36966,FHN-PB
8710,36966,FHN-PC
8711,36966,FHN-PE
8712,36966,FHN-PF
8713,1799983,GB-WT
8714,1695519,ATGAF
8715,1695519,ATGPF
8716,1041792,ELPC
8717,1839530,XBPEW
8718,759944,CFG-PE
8719,759944,CFG-PH
8720,1630472,TRTX-PC
8721,1377936,SAJ
8722,1377936,SAT
8723,1377936,SAY
8724,1377936,SAZ
8725,1860879,RRAUF
8726,1860879,RRAWF
8727,1419554,BBLGW
8728,798949,UNTCW
8729,91576,KEY-PL
8730,1253986,ABR-PD
8731,1253986,ABR-PE
8732,1253986,ABR-PF
8733,1847064,PSQH-WT
